episode,username,comment,quoted_user,quoted_text,join_date,post_num,neg,neu,pos,compound,overall,anger,disgust,fear,joy,neutral,sadness,surprise,ep_rating
Ep2,lexagon08,"""Bad Animation. Complete disgrace to the manga.""",,,22-Jan,12,0.573,0.427,0.0,-0.7717,negative,0.041400172,0.909459412,0.003076858,0.000895626,0.020101113,0.023399198,0.001667644,3.2
Ep12,nelcalb,"""Barou Barou Maid cafe is the best comedy of the season""",,,23-Feb,138,0.0,0.573,0.427,0.7717,positive,0.002637993,0.006356711,0.001147214,0.875418365,0.093459852,0.004068071,0.016911715,4.2
Ep11,Ranxomare,"""Barou enters in the field with the idea to change all!!! kekeke""",,,16-Apr,25194,0.0,1.0,0.0,0.0,neutral,0.174503177,0.014800692,0.046759538,0.080480948,0.339871138,0.020094445,0.323490053,4.2
Ep11,JVskunkape,"""Barou gets on, bc ofc he does, said from the start when they weren't in the lineup that surely Leo and Barou had to come on as subs lol. They're just too popular not to.  Also this has probably be said to death now, but I can't help it as I feel like this every episode, but I can't help but imagine a world they just invested the extra money and man power into this season that we didn't have to deal with how poor it looks at time, distracting from what would otherwise be an amazing season.I have a third testicle that gives me psychic powers""",,,12-Nov,6224,0.125,0.758,0.117,-0.2439,negative,0.01789058,0.042757981,0.007434781,0.027043909,0.65494746,0.110458761,0.13946645,4.2
Ep11,crabbyShinobi,"""Barou has conquerors haki now?!""",,,22-Nov,20,0.0,1.0,0.0,0.0,neutral,0.017999094,0.00664644,0.002299534,0.003362468,0.057424802,0.004382956,0.907884717,4.2
Ep12,hanyuhi16,"""Barou hunting and wanting to eat Isagi alive mwahaha, it doesn't get gayer than that and I'm loving it!  It did get gayer than that with the baro baro kyun omg 😍😍. I live for the additional time in each ep!!""",,,07-Jul,631,0.0,0.837,0.163,0.8114,positive,0.004569191,0.001721052,0.001495513,0.848007143,0.036102705,0.051232535,0.056871802,4.2
Ep12,Ranxomare,"""Barou was the surprise end his goal draw the match!!! kekeke""",,,16-Apr,25194,0.0,0.771,0.229,0.4545,positive,0.014973515,0.001039305,0.015326385,0.095069021,0.015030864,0.005062555,0.853498399,4.2
Ep12,jas-samaaa,"""Barou 🔥 the lion is evolving too devoring shitt 😈""",,,21-May,2612,0.0,1.0,0.0,0.0,neutral,0.0321838,0.124390878,0.052361637,0.042015579,0.69852984,0.045735873,0.004782372,4.2
Ep12,Seb87,"""Barou! Barou! Kyun! Barou! Barou! Kyun!  """,,,22-Nov,66,0.0,1.0,0.0,0.0,neutral,0.163447008,0.026805162,0.016945397,0.363846332,0.096022941,0.044121735,0.288811505,4.2
Ep12,MeKuMint,"""Barou's goal is the one I've been looking forward to the most this season, since it's my favorite goal of the entire Blue Lock manga, but if I'm honest, the anime didn't do the manga any justice.  Back in the day I jumped with excitement when I read it, now I'm left with a disappointed look when I see it animated...  The last goal (you know who's) had better be up to par.""",,,23-Mar,155,0.048,0.73,0.222,0.9437,positive,0.022831526,0.026136577,0.002612549,0.016045325,0.209141091,0.530957103,0.192275852,4.2
Ep12,Biisoo,"""Barou's goal was so underwhelming... After that Shidou goal, I got my hopes up but it wasn't remotely close. :( Oh well, Final 2 EPs next week then we can say goodbye to this disastrous production of a season.""",,,15-Apr,2778,0.14,0.694,0.166,-0.1971,negative,0.011471548,0.051214721,0.047723986,0.009356922,0.056793086,0.734436035,0.089003742,4.2
Ep14,Kuzdwq,"""Beautiful masterpiece. I dont know why people hate the animation but its amazing.""",,,18-Mar,2,0.114,0.389,0.496,0.8338,positive,0.002821616,0.001993518,0.002415715,0.743124485,0.01708813,0.006684877,0.225871623,4.6
Ep9,joshlill,"""Becoming very obvious that sae has done and said all this to motivate his brother and he doesn’t actually hate him.""",,,24-Mar,78,0.146,0.751,0.103,-0.2732,negative,0.294340372,0.469590127,0.006029674,0.010720819,0.172689527,0.034200989,0.012428466,4.0
Ep9,SouthRzVa,"""Beginning of the episode was so wholesome with Isagi and Bachira's parents meeting each other. Same goes for Chigiri interacting with his mom and older sister.  As for the rest of the episode, it was pretty meh if I'm honest. Though I gotta say I'm kinda curious to know who Sae met in Real Madrid to become such a bitch.★ Anime List★ Manga List""",,"""★ Profile""",16-Jul,9146,0.019,0.855,0.125,0.8024,positive,0.036504388,0.181105778,0.004768043,0.416768283,0.307127088,0.019370208,0.034356281,4.0
Ep4,Katalizor,"""Best animated episode so far in this season. """,,,21-Apr,65,0.0,0.625,0.375,0.6369,positive,0.013026241,0.038397945,0.008559419,0.492233038,0.418010712,0.009028383,0.0207443,3.5
Ep7,ladderboi123,"""Best episode so far and the Nagi goal and celebration nulled out all the other problems so far for me.""",,,23-Dec,64,0.108,0.723,0.169,0.3612,positive,0.013744238,0.017147429,0.000887505,0.824313462,0.11414817,0.022861261,0.006898012,4.1
Ep10,Fyro_252,"""Best episode so far.""",,,24-Sep,1,0.0,0.417,0.583,0.6369,positive,0.004812293,0.019592231,0.001189801,0.607688427,0.331624418,0.007283583,0.027809273,4.1
Ep14,ladderboi123,"""Best episode so far. 8bit have not let us down with these final episodes """,,,23-Dec,64,0.0,0.756,0.244,0.6369,positive,0.005887714,0.00807381,0.000873322,0.106779642,0.72822845,0.055427134,0.09472999,4.6
Ep13,Yasminaa,"""Best episode up until now. The soundtrack was on fire as well.""",,,21-Aug,241,0.136,0.508,0.356,0.5994,positive,0.129308119,0.044692427,0.001663737,0.100274146,0.690265059,0.012196213,0.021600284,4.4
Ep14,Erikk_,"""Best episode!!!!""",,,21-Jul,3,0.0,0.157,0.843,0.7482,positive,0.043731965,0.012458839,0.006036102,0.428654671,0.191842481,0.009177337,0.308098614,4.6
Ep14,LeLisk,"""Best sport anime episode ever. Masterclass """,,,19-Mar,1,0.0,0.543,0.457,0.6369,positive,0.013722302,0.033798199,0.003039564,0.254673362,0.578537464,0.00827399,0.107955106,4.6
Ep4,Ashhk,"""Better episode regarding the animation right? Anyway I really like Reo""",,,18-Apr,35506,0.0,0.584,0.416,0.6901,positive,0.003699676,0.004066816,0.000753674,0.927700579,0.035900682,0.0104243,0.017454343,3.5
Ep14,luccide,"""Big statement to make but if u don't like this episode then u don't like anime 10/10 episodeSignature removed. Please follow the signature rules, as defined in the Site & Forum Guidelines.""",,,07-Oct,1371,0.155,0.758,0.086,-0.3356,negative,0.183210552,0.219480738,0.00972529,0.004741215,0.186760679,0.386170954,0.009910615,4.6
Ep13,Skuvan,"""Bit sad that the anime is starting to be absolutely insane in the last couple of episodes, however, amazing episodes, in a literal sense.""",,,16-Aug,660,0.204,0.669,0.127,-0.3167,negative,0.000976279,0.003491097,0.002926202,0.00370268,0.010507703,0.948288441,0.030107573,4.4
Ep4,EyuZ24,"""Blue Frames Curse""",,,20-Nov,7,0.636,0.364,0.0,-0.5423,negative,0.195827499,0.128033176,0.036796544,0.002628022,0.210467681,0.418718606,0.00752848,3.5
Ep7,LucenProject,"""Blue Lock = Oops, All Strikers!""",,,22-Oct,622,0.321,0.679,0.0,-0.2244,negative,0.029688384,0.02857676,0.007610367,0.013826296,0.168101743,0.233123928,0.519072533,4.1
Ep5,Pre_Yum,"""Blue Lock XI has been chosen and Isagi is in it. Happy for the boy but this means he has another challenge in front of him now. They have to defeat the best in Japan now. But, we're missing Shidou now, and looks like our opponents got him on their team for this match. Can't wait to see this match. I'm so excited.   They're building it up pretty nicely. So, I'm expecting nice things from the match. The FLOW was pretty good as well. Isagi will have to tap into his FLOW as well.  """,,,19-Jun,6892,0.053,0.618,0.33,0.989,positive,0.00183911,0.000801654,0.001232159,0.975762725,0.01230865,0.002406083,0.005649606,3.9
Ep1,Nerdason,"""Blue Lock is back! It doesn't even seem like it was in 2023 that it had its last season    OLÉ SAMBA!     """,,,20-Feb,1337,0.119,0.881,0.0,-0.4007,negative,0.10260272,0.03241767,0.124941349,0.020766959,0.559750676,0.017317995,0.142202631,4.0
Ep6,Mob_Psykos,"""Blue Lock season 2 did something I didn't think possible. It made me not care about the animation. How did it do this? Simple.  I no longer have a soul. Yes that's right, Blue Lock S2 has robbed me of my soul. I don't even care about anything anymore. My entire body is in physical pain but I do not care.""",,,23-Jan,18,0.175,0.795,0.03,-0.7888,negative,0.406620234,0.417038113,0.009298878,0.001509405,0.114865199,0.038191687,0.012476422,3.9
Ep4,icyicy00,"""Blue Lock was always better as a drama than as a straight sports shonen anyways""",,,15-May,113,0.0,0.696,0.304,0.5859,positive,0.020456044,0.012588603,0.023391834,0.274577975,0.615106881,0.035581086,0.018297564,3.5
Ep6,kyledluffy,"""Blue Lock? More like... png lock🤭""",,,23-Jan,874,0.0,1.0,0.0,0.0,neutral,0.012325429,0.007376241,0.007007812,0.007878231,0.870255351,0.009847657,0.085309207,3.9
Ep3,EyuZ24,"""Blue frames curse """,,,20-Nov,7,0.636,0.364,0.0,-0.5423,negative,0.628135204,0.165342391,0.08584749,0.001968077,0.034178555,0.082775846,0.001752489,3.5
Ep7,EyuZ24,"""Blue frames saga continues...""",,,20-Nov,7,0.0,1.0,0.0,0.0,neutral,0.009673625,0.005246563,0.012736719,0.021919483,0.854469121,0.041297797,0.054656692,4.1
Ep8,EyuZ24,"""Blue frames strikes again""",,,20-Nov,7,0.455,0.545,0.0,-0.3612,negative,0.44732511,0.026653213,0.093795493,0.003299438,0.19310686,0.131706402,0.104113527,3.9
Ep5,landofthekwt,"""Blue lock 11 are chosen at the cost of the biggest egoist""",,,15-Mar,14266,0.0,1.0,0.0,0.0,neutral,0.020268112,0.01471341,0.002117331,0.014264935,0.872839212,0.039500423,0.036296576,3.9
Ep6,Apratim,"""Blue lock animation during match 🤡 During other scenes 🗿  like bruh? they can only draw well and can't aninate the movements or what??""",,,21-May,3082,0.0,0.796,0.204,0.6298,positive,0.043006245,0.029431913,0.027646247,0.014280763,0.808318079,0.021620102,0.055696633,3.9
Ep1,jas-samaaa,"""Blue lock is back & ppl r complaining about the animation, great start ffs.""",,,21-May,2612,0.299,0.481,0.219,-0.128,negative,0.073247179,0.001669888,0.001186333,0.354791194,0.260562301,0.157770768,0.150772408,4.0
Ep2,levibigass,"""Blue lock more like Frame lock ft.power point presentations... honestly there was 90% yapping in this ep and the other ten percent was introducing other characters which we will not even remember after 5 or 6 eps cause they will be cast out and some new characters will take there place (as it happened with other previous characters).. i can understand that u need to introduce a bunch of character in a series which has football in it but there is a limit I can't take two breathes and 5 characters are introduced right of the bat with different hair styles and personality... man calm down .....""",,,22-Jan,278,0.0,0.933,0.067,0.7047,positive,0.008534292,0.006202736,0.001584482,0.014070956,0.896347106,0.020731641,0.052528773,3.2
Ep3,Toooooooooohru,"""Blue slideshow is pretty hard to watch sometimes""",,,24-Mar,309,0.132,0.566,0.302,0.4215,positive,0.021458553,0.232185483,0.024074797,0.002573929,0.09677726,0.589625061,0.033304926,3.5
Ep4,PettankoLover,"""Boring episode, the animation is ass as always""",,,16-Nov,368,0.492,0.508,0.0,-0.7003,negative,0.05794533,0.767500758,0.004265377,0.015957007,0.069320485,0.071599409,0.013411695,3.5
Ep8,Rasco,"""Brah brilliant plays, man first half.. feels like forever haha Behold of my awesomeness~  controversial and/or sensitive topics likely devolve into the same repetitive, derogatory, abusive, and harassing comments can no longer be posted. But my feels. """,,,10-Mar,56284,0.208,0.622,0.17,-0.1779,negative,0.831852615,0.021217832,0.085824266,0.009881664,0.006489388,0.043414745,0.001319473,3.9
Ep7,Rasco,"""Brah insane and cool goal, Was expecting more from rin Behold of my awesomeness~  controversial and/or sensitive topics likely devolve into the same repetitive, derogatory, abusive, and harassing comments can no longer be posted. But my feels. """,,,10-Mar,56284,0.261,0.7,0.039,-0.7615,negative,0.642674923,0.020004781,0.188726142,0.018567795,0.011746923,0.116410859,0.001868689,4.1
Ep3,LightRobot,"""Bro I DON'T CARE HOW BAD THE ANIMATION GETS the hype is still unreal and I still rewatch the scenes because they're so cool""",,,24-Sep,7,0.111,0.665,0.224,0.4962,positive,0.262050718,0.218188748,0.007213116,0.013196783,0.402024388,0.020706346,0.076619938,3.5
Ep14,Caram3lMacchiato,"""Bro WHERE WAS THIS ANIMATION BEFORE??? I know so many ppl who dropped this cause of how bad the animation was just for the last episode to go INSANE. Tho im glad they did so well with these scenes as I was looking foward to them the most. But overall this episode was amazing in my opinion and Rin's VA was WORKINGGGG. I honestly hope that they finish adapting the rest of the series, but I desperately need this animation problem to be fixed.""",,,23-Aug,15,0.114,0.711,0.175,0.7932,positive,0.013071813,0.007438927,0.002670482,0.106252082,0.061807893,0.025612254,0.78314656,4.6
Ep3,kyledluffy,"""Bro is finding the puzzle pieces as per usual🧩""",,,23-Jan,874,0.0,1.0,0.0,0.0,neutral,0.020121597,0.006557879,0.008932579,0.02844657,0.909884453,0.011053568,0.015003427,3.5
Ep9,FMmatron,"""Brocon final boss. This is another of these sibling relationships that went from adorable to toxic over time. That said, Sae was always pretty extraedgy  But you gotta love Bachira's mother. One Piece episode 914 & 915 & 1027 were a mistake and 957 brought the salvation - FMmatron   """,,,16-Nov,32403,0.057,0.758,0.185,0.7845,positive,0.05363242,0.349269748,0.010003512,0.016036993,0.470699191,0.091630459,0.008727677,4.0
Ep8,SilverCrono,"""Bruhhhhh that Chigiri play was amazing I can't even lie, that guys resolve brings me chills every time""",,,12-Oct,154,0.0,0.614,0.386,0.8316,positive,0.009655973,0.005537292,0.004825531,0.820708871,0.042554874,0.007144787,0.109572649,3.9
Ep10,Matchappie,"""CHAMELEON DEFENSE!!!!""",,,23-Jun,236,0.0,1.0,0.0,0.0,neutral,0.664568186,0.133414939,0.01386905,0.005754614,0.151540622,0.006385347,0.024467228,4.1
Ep14,Batmanplayer,"""CINEMA, SIMPLESMENTE INCRÍVEL""",,,18-Sep,1,0.0,1.0,0.0,0.0,neutral,0.020091906,0.017984292,0.004953643,0.005898757,0.933821499,0.006793646,0.01045632,4.6
Ep12,Rasco,"""Can't lie twas pretty hype.  Behold of my awesomeness~  controversial and/or sensitive topics likely devolve into the same repetitive, derogatory, abusive, and harassing comments can no longer be posted. But my feels. """,,,10-Mar,56284,0.3,0.7,0.0,-0.8,negative,0.529764473,0.059838265,0.268026203,0.015820928,0.016744999,0.108436398,0.001368761,4.2
Ep2,YudiYusantoS,"""Can't wait to see Yoichi in action after getting all those pieces.- Mal-Badge -  Level 25 Ranked 1135 Last update : 27.02.2022 at 05:50  My Candies :    I'm level  on mal-badges. View my badges.     """,,,21-Feb,3552,0.0,1.0,0.0,0.0,neutral,0.00527266,0.000947569,0.008105938,0.922530651,0.051024355,0.002856662,0.009262217,3.2
Ep4,Ranxomare,"""Chameleon, a very interesting technique, but I don't think it's the way to go! kekeke""",,,16-Apr,25194,0.0,0.84,0.16,0.3157,positive,0.020309519,0.012618292,0.016869249,0.024741612,0.121631034,0.013616486,0.790213823,3.5
